id,question,prob,resolution,calibration_err,brier,nr_bettors,volume,attention_q,avg_bet
d0oaakAPYFQu24WUBxZa,Will the US Treasury issue bonds with a face value different to sale value in 2023 to get around debt ceiling issues?,0.01,0,0.01,0.0001,13,5002.823292638767,Q3_large,384.8325609722129
vIDiCCqavZuj4IKyQwxm,Will the US Treasury I Bond rate released in May 2023 be 6.5% or higher,0.01,0,0.01,0.0001,12,3963.2457944701628,Q3_large,330.2704828725136
IgPtEtR8Zn,Will the Trump administration regain access to the Treasury payment system before the end of February?,0.009999999999999983,0,0.009999999999999983,9.999999999999965e-05,12,1046.8147296481643,Q1_retail,87.2345608040137
K2tTLUwtCoSSXfFBJ6fj,Will 10Y US Treasury Yields make new lows of the year before 31 Dec 2023?,0.06,0,0.06,0.0036,12,966.3886893742534,Q1_retail,80.53239078118779
Eh9rrFauDco8GO73K9xE,Will the US issue premium bonds in 2023? (Bonds with sale value much greater than face value),0.02,0,0.02,0.0004,12,2160.9782402205246,Q2_small,180.08152001837706
NOl8Sdz0SS,"Scott Bessent leaves Treasury Secretary position before April 30, 2025?",0.010000000000000033,0,0.010000000000000033,0.00010000000000000067,11,912.4608288851302,Q1_retail,82.95098444410274
hnAkvYcCAt9sZ5zYumTL,Will the 10 Year Treasury Yield at closing on 1/1/2024 be 6% or higher?,0.02,0,0.02,0.0004,11,2058.369201482355,Q2_small,187.12447286203226
mL8HOwQiWia3PTamOPNT,Will $TLT close below $60 before closing above* $100?,0.03,0,0.03,0.0009,11,1501.165627152568,Q2_small,136.46960246841527
7FOJD721SKtUxuBAc33R,Will Coin Center sue the U.S. Treasury (OFAC) over Tornado Cash sanctions?,0.9,1,0.09999999999999998,0.009999999999999995,10,697.3431407924867,Q1_retail,69.73431407924866
EHCpVy2PXpeA0LdG0jEx,Will the 10-year Treasury rate hit 5% by the end of 2023?,0.97,1,0.030000000000000027,0.0009000000000000016,10,1279.9807604889504,Q2_small,127.99807604889504
SIPWFWfjq6UmD5tM2IBO,"Will $TLT close above $88.00 on October 20th, 2023?",0.02,0,0.02,0.0004,10,1104.1555362106446,Q2_small,110.41555362106446
LSIKCbj2toZqAfbjODGG,Will the US Treasury Series I Bond fixed rate go up [or remain unchanged]?,0.56,1,0.43999999999999995,0.19359999999999997,9,251.71198873738376,Q1_retail,27.967998748598195
dNsZZdolX4jMerrkkpOW,"Will Steven Mnuchin buy TikTok before December 31, 2024 ?",0.07012480624074406,0,0.07012480624074406,0.004917488450301898,9,881.2853768825544,Q2_small,97.92059743139492
O069lMdcS0zp4tQUhHXd,Will the 10 Year Treasury yield be 4% or greater on July 1st 2023?,0.0,0,0.0,0.0,8,3754.3080524826914,Q4_sophisticated,469.28850656033643
g88a7UJAksEVRjVM3ZRS,Will the UK Treasury get split up before the next election?,0.05,0,0.05,0.0025000000000000005,8,382.66646231049623,Q1_retail,47.83330778881203
Xf1rEmZ3GjWXOezpFtMC,Will the $CEL Treasury sell any amount of their Celcius tokens to any buyer at any time before the end of the year?,0.25,0,0.25,0.0625,8,293.53149867281627,Q1_retail,36.691437334102034
sYHv8kvFPyqs7AkWpM3a,Will the listed daily rate for SOFR exceed 5.50% by the end of 2023?,0.01,0,0.01,0.0001,8,1594.1569388976275,Q2_small,199.26961736220343
Fp4Mx3VGFs9OSQ0f1xzX,Will the 10 Year Treasury Yield at closing on 1/1/2024 be 5.5% or higher?,0.01,0,0.01,0.0001,7,2621.2655506595493,Q3_large,374.4665072370785
PdY4TGFWrnwUm4AYGc5V,Will the US 2 Year treasury yield close below 4.00% at the end of January (close at 31/01/2024),0.01,0,0.01,0.0001,7,1665.538768071171,Q3_large,237.934109724453
v3GQw7hkanOs0fJ0M7SS,Will the US issue perpetual bonds in 2023?,0.01,0,0.01,0.0001,7,801.0339531312252,Q2_small,114.43342187588931
sO2W7yS8AAnZEIfeX2SH,"Will the US 10YR Treasury be above 4.75% on July 1, 2024?",0.08,0,0.08,0.0064,6,268.4110375704441,Q1_retail,44.735172928407344
jS4VZPcu6LpwXmIvEHSM,"Will $TLT close above $89.00 on October 6th, 2023?",0.0,0,0.0,0.0,6,5172.984994321646,Q4_sophisticated,862.1641657202744
ttQy2ClLdc,Will John Paulson be selected as Trump's Secretary of Treasury?,0.014196223482566564,0,0.014196223482566564,0.00020153276116697435,5,8217.0,Q4_sophisticated,1643.4
9IcLEZSCUR,Will the 10 Year Treasury Yield at closing on 3/31/2025 be 4.5% or higher?,0.010000000000000049,0,0.010000000000000049,0.00010000000000000098,5,982.1068065985544,Q2_small,196.42136131971088
7dPlWvVwnedqmcRlb7tY,Will the US Treasury Series I Bond semi-annual inflation rate go up?,0.51,0,0.51,0.2601,5,74.73018303901259,Q1_retail,14.946036607802517
gizxaKhIlCLK8nz67Y9D,Will TLT close below $80 before January?,0.04,0,0.04,0.0016,5,362.0,Q1_retail,72.4
Y7RlFPtSz3pdlvTDYsl6,Will the US 10Y/2Y yield curve uninvert in 2023?,0.07,0,0.07,0.004900000000000001,5,211.0897356817035,Q1_retail,42.2179471363407
vyNb0ZvnltnP307iekPF,Will the US Treasury Series EE Bond rate go up [or remain unchanged]?,0.49,1,0.51,0.2601,4,46.761030857847594,Q1_retail,11.690257714461898
L0qOnyRLqP,Will the US Treasury Series I Bond fixed rate go up?,0.47068558771033414,0,0.47068558771033414,0.22154492247822266,4,80.0,Q1_retail,20.0
Z29IRsyz8N,Will the US Treasury Series EE Bond rate go up?,0.5938097955621203,1,0.4061902044378797,0.16499048218128648,2,40.0,Q1_retail,20.0
hh0chQ5CAO,"Will the U.S. 10-year Treasury note exceed 4.5% at any point before July 28, 2025?",0.5223590335986458,1,0.47764096640135423,0.2281408927848196,2,25.423579932165755,Q1_retail,12.711789966082877
8cCAqRZE90,Will the US Treasury Series I Bond semi-annual inflation rate go up?,0.6282527881040891,1,0.37174721189591087,0.13819598955238324,1,30.0,Q1_retail,30.0
6WN1bTGoudcXOWGtWfz8,"Will either Apple, Johnson & Johnson, or Microsoft debt trade with a negative spread to U.S. treasuries by September 23?",0.49,1,0.51,0.2601,1,1.0,Q1_retail,1.0
0aoeJgwTsdA3ub166M1j,Will some U.S. software engineers be negatively affected financially due to AI by end of 2025?,0.9766151307506191,1,0.02338486924938088,0.0005468521098106394,194,75903.75956727543,Q3_large,391.25649261482175
CRquppQ6dt,"Will the DOGE reporting demand result in more than 10,000 federal employees losing their jobs by April 15?",0.22774564724193108,0,0.22774564724193108,0.05186807983764611,16,1473.7370105338055,Q1_retail,92.10856315836284
6wAtWciOA4B89DSSmzUn,"Will software engineer's real salaries be lower in 2025 than they were in 2022, per Levels.fyi? (Inflation adjusted!)",0.5640372664509726,0,0.5640372664509726,0.3181380379454855,58,3447.758046326943,Q1_retail,59.444104247016256
tRho8pI2gK51DzDEfr4i,Will some U.S. investment bankers be negatively affected financially due to AI by end of 2025?,0.23197531923162876,0,0.23197531923162876,0.053812548732616074,36,4210.383506067879,Q2_small,116.95509739077443
YleFhm7mAbAVzTW1dUmI,Will AI replace over 50 million jobs by end of 2024?,0.017429951503059614,0,0.017429951503059614,0.00030380320939901007,135,58327.15550107144,Q3_large,432.05300371164026
0Wgwpg5fnwZjLPor1Dcr,Will Levels.fyi's next report claim that software engineer salaries continued to decline through 2023?,0.98,1,0.020000000000000018,0.0004000000000000007,84,88858.50415784905,Q4_sophisticated,1057.8393352124888
97Ubi0SGKMAisBY9dett,Will Donald Trump express ambiguous support for removing Kevin McCarthy as speaker before Oct 31?,0.93,1,0.06999999999999995,0.004899999999999993,56,7083.829357128466,Q2_small,126.49695280586546
s2fn8fb1u8,Will the Unemployment Rate (U3) exceed 4.2 percent in the August 2024 BLS Jobs Report? (Seasonally Adjusted),0.66,0,0.66,0.43560000000000004,43,10357.436356024957,Q3_large,240.87061293081294
9vaOBVJFF2TfrtcVrFMu,"Will we fund ""Growth Teams""?",0.5513102882910972,1,0.4486897117089028,0.2013224573934183,40,7689.319837129128,Q2_small,192.2329959282282
KYy7dMaWpaUj5DBxoxjv,Will any company of at least 100 employees be using Manifold to make important decisions by the end of 2024?,0.040499109903292835,0,0.040499109903292835,0.0016401779029589917,30,4632.080895365461,Q2_small,154.40269651218205
CJ2EWwdsdolKggVLcxyE,Will anyone report getting a job offer at Manifest?,0.98,1,0.020000000000000018,0.0004000000000000007,29,6826.355581741232,Q3_large,235.3915717841804
M35htaAZ2ryuhZiuhCAe,Will Donald Trump express unambiguous support for removing Kevin McCarthy as speaker before Oct 31?,0.01,0,0.01,0.0001,29,10457.168001467777,Q3_large,360.59200005061297
2jC9ydBbfVaPe78E5Ker,Will Levels.fyi's next report claim that software engineer salaries continued to decline through 2024?,0.010170408902380494,0,0.010170408902380494,0.0001034372172416204,26,12010.938254544359,Q4_sophisticated,461.9591636363215
zNEnwcWDNHEeZf4lfN1Z,Will OpenAI report having >=99.9% uptime for ChatGPT in June 2023?,0.98,1,0.020000000000000018,0.0004000000000000007,25,5752.469846501872,Q3_large,230.09879386007486
O9KCCOUEszBf7HIXpIYz,"Will the April 2024 jobs report show more jobs added than the expected 240,000? [Short fuse]",0.01,0,0.01,0.0001,20,1762.4124550644203,Q1_retail,88.12062275322101
Wk7aCDL0Blpjms2wtJ73,Will actors strike by July?,0.0,0,0.0,0.0,20,9287.646273114353,Q4_sophisticated,464.38231365571767
p19iKgFtyC3FY6yP4FDE,Will GPT-4 Pass the Triplebyte Coding Logic coding test with Advanced Score?,0.36,1,0.64,0.4096,20,402.3175450428761,Q1_retail,20.115877252143804
8MbNbe6lSgXCk3mqbgLA,"Will [person1] have a job by July 1, 2023?",0.51,0,0.51,0.2601,18,443.92930117343957,Q1_retail,24.662738954079977
gi4pA8239sOlMlxt6M7j,"Will the April jobs report be above 200,000?",0.23,1,0.77,0.5929,14,246.56293504989034,Q1_retail,17.61163821784931
a7clhT1R0vS1Ixi4qBjx,"Will the US unemployment rate exceed 4% in the next BLS jobs report (Dec 8, 2023)?",0.01,0,0.01,0.0001,13,2339.028666614786,Q2_small,179.9252820472912
h7QshiXtZ6tnhVq6GjtA,Will the the US report a month of job losses by the end of Q1 2024?,0.02,0,0.02,0.0004,10,1329.1122579927587,Q2_small,132.91122579927588
895gSVFwOFLJ5ZMbJHpx,Will I get my end of year bonus at my current employer?,0.85,1,0.15000000000000002,0.022500000000000006,10,559.1723389730801,Q1_retail,55.91723389730801
fKAXIL6rdopjKRou6TLF,Will another potential Repub VP candidate murder a dog to prove they're as ruthless as Noem and close the cruelty gap?,0.01,0,0.01,0.0001,10,2137.6910583532376,Q3_large,213.76910583532376
Up90SNU66S,Will Marine Le Pen be found guilty of embezzling EU Parliament funds in the ongoing trial?,0.9899982599014807,1,0.010001740098519285,0.00010003480499832856,10,9168.999947621676,Q4_sophisticated,916.8999947621676
HmqCXj0syD8459cvaeqP,"My More Clickbaity YouTube Video, ""Will This Dam Collapse"" Will Have an Average View Percentage Of 60% or Greater Than My Less Clickbaity Video: ""I Almost Lost $50,000 (Big Money) In A Matter Of Hours Using AWS""",0.49,0,0.49,0.24009999999999998,8,155.70035461788,Q1_retail,19.462544327235
Y7djIzB4Ncc3uIyEVcSn,Will there be another high-profile cancellation a la James Damore or Tim Hunt by EOY?,0.886496754862029,1,0.11350324513797105,0.01288298665685035,7,461.83024528197774,Q1_retail,65.97574932599682
nhbw161yk4,Will the Unemployment Rate (U3) exceed 4.2 percent in the September 2024 BLS Jobs Report? (Seasonally Adjusted),0.69,0,0.69,0.4760999999999999,5,1050.0,Q3_large,210.0
9z7wOUp51v6Wc99d3Dxp,Will the US Employment-Population ratio - 25-54 Yrs. break its record high before 2025?,0.140435566659644,0,0.140435566659644,0.019722148383015312,5,142.5477314832164,Q1_retail,28.509546296643283
UXx6pYkePJr5lJH82uE3,"Will the value of the ""IHLIDXUSTPSOFTDEVE"" index be >110 on June 1, 2024?",0.04,0,0.04,0.0016,3,268.0,Q1_retail,89.33333333333333
Gl02eSlaA8nJfy7FaxJq,Will the JOLTS report of job openings on 1/3/24 be below expectations of 8.84 million?,0.98,1,0.020000000000000018,0.0004000000000000007,2,330.0,Q2_small,165.0
ogmSbLQV9q4lwMRA66F2,Will Rishi Sunak's approval rating exceed 30% in the next Redfield & Wilton poll?,0.52,0,0.52,0.27040000000000003,2,19.0,Q1_retail,9.5
9uLupRsLpN,"Will the May 2025 US Unemployment rate surpass the projected 4.2% (as reported on June 6, 2025 08:30 EST)?",0.8370636228735135,0,0.8370636228735135,0.7006755087381317,5,137.0,Q1_retail,27.4
UPZhLRSlCd,Will the US unemployment rate in November 2025 be below the rate in November 2024?,0.021519272064446524,0,0.021519272064446524,0.00046307907018366853,58,63432.31306298105,Q4_sophisticated,1093.6605700513974
6cR9Zd8dAz,Will I pass CFA Level 1 exam first attempt?,0.99,1,0.010000000000000009,0.00010000000000000018,19,9596.919660887823,Q4_sophisticated,505.1010347835696
2JrK2io8IxXaxwLbqQN4,Will the Sahm rule recession indicator have a false positive in 2024?,0.9900000000000001,1,0.009999999999999898,9.999999999999796e-05,17,1030.578044064565,Q1_retail,60.62223788615088
6tcPldEgtL,Will Unemployment in the US Reach 5.5% in 2025?,0.017067191117216825,0,0.017067191117216825,0.00029128901263160493,22,2404.70006523141,Q2_small,109.30454841960955
pCUAgRU8Sc,Canadian unemployment exceeds 7.5% in 2025?,0.0332540202561234,0,0.0332540202561234,0.0011058298631946655,11,514.2039505656222,Q1_retail,46.74581368778384
LCUzzRZlSh,📈 US unemployment above 4.5% before 2029?,0.9575737054562422,1,0.04242629454375779,0.0017999904687136922,9,3960.0,Q3_large,440.0
RpOzZ68Q6c,"Will the unemployment rate for software engineers exceed 6% by September 30, 2025?",0.06649361757465823,0,0.06649361757465823,0.004421401178164898,12,491.17564110931556,Q1_retail,40.9313034257763
xkGvU1WaNNwXiy1aQq7w,"Will Chile's unemployment rate drop below 7% by the end of Q4, 2023?",0.04346180792693019,0,0.04346180792693019,0.001888928748277372,9,507.8505215513203,Q1_retail,56.427835727924474
fxR7m5xNyGns09Q6TbJI,Will artificial intelligence be directly tied to an unemployment rise in the USA by the end of 2025?,0.020042966154294503,0,0.020042966154294503,0.000401720492262195,27,8284.996164374148,Q3_large,306.85170979163513
sAtEP0OySg,Will Unemployment in the US Reach 6.5% in 2025?,0.009460261323661763,0,0.009460261323661763,8.949654431197062e-05,21,1214.7450622898193,Q1_retail,57.84500296618187
1jR6ySappqYxTfMcryXf,Will there be >15% unemployment at any time prior to January 1st 2026?,0.014636573481078169,0,0.014636573481078169,0.0002142292832670007,17,1908.7321263404415,Q2_small,112.27836037296714
l3K7632Z273RnWmmIgoY,37. Will the US unemployment rate (now 3.7%) be above 4% in November 2023?,0.0,0,0.0,0.0,204,64183.871466385106,Q3_large,314.62682091365247
WcFhziw9MPFI6cPk6mGr,Will the unemployment rate in Argentina be lower in Q4 2024 than Q4 2023?,0.13383321775169213,0,0.13383321775169213,0.01791133017377184,103,8166.168305670662,Q1_retail,79.28318743369576
bPFEfnJj6r4yKGQVRKmj,[ACX 2024] Will the US unemployment rate be above 4% in November 2024?,0.9591978587169476,1,0.04080214128305237,0.0016648147332821667,78,10245.171411755873,Q2_small,131.3483514327676
z4KBkyWAADbJ9pG27fuA,"In 2024, will China publish the urban youth unemployment rate again, after stopping in August 2023?",0.99,1,0.010000000000000009,0.00010000000000000018,54,55851.08376296657,Q4_sophisticated,1034.2793289438252
JBqFBN6yvoA13YApKjel,Will the unemployment rate in the US increase in January?,0.0,0,0.0,0.0,52,32917.097370626376,Q4_sophisticated,633.0211032812765
V1x9ky4dHHWWOH2SlSYg,Will the January unemployment rate be 3.8% or above?,0.81,0,0.81,0.6561000000000001,52,2944.2903820802767,Q1_retail,56.62096888615917
fnsUfYzH6898IWetpPUy,Will the February unemployment rate be 3.8% or above?,0.54,1,0.45999999999999996,0.21159999999999995,45,1597.0853552950239,Q1_retail,35.49078567322275
4kgpLby6TpP88tytu6CB,Will the March unemployment rate be 3.8% or above?,0.9,1,0.09999999999999998,0.009999999999999995,36,2085.0022786013956,Q1_retail,57.916729961149876
kyr6jisoamOdxly9FQzH,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2024?,1.0,1,0.0,0.0,36,37383.174913194474,Q4_sophisticated,1038.4215253665132
K2LEVCPjtSbO2wSBuxaw,The U.S. unemployment rate will surpass 4.5% in 2024.,0.19936987506959516,0,0.19936987506959516,0.039748347085265985,35,7104.341037142764,Q3_large,202.98117248979327
U2Hzve6Y7H96TBO9icQU,Will unemployment rate in the United States reach 10% in 2024?,0.01000000000000001,0,0.01000000000000001,0.00010000000000000021,34,10683.23107476084,Q3_large,314.2126786694365
QQrt9Uo5Srx0wiFNeehn,2023: Will the US unemployment rate hit 10%?,0.03,0,0.03,0.0009,25,3685.9576534291327,Q2_small,147.4383061371653
tDBzWB8xXk3bHFyhUbN5,(Under Construction) Will Jimmy Carter be alive at the end of the day on February 2?,1.0,1,0.0,0.0,24,11859.716328577793,Q4_sophisticated,494.15484702407474
oY8C7ppBoUmBi0mcKcwA,Will the December unemployment rate be 3.9% or above?,0.14,0,0.14,0.019600000000000003,22,1455.376223226823,Q1_retail,66.15346469212831
a9UgSxMWorlxslhtudca,Matthew Yglesias 2024 predictions: Unemployment rate stays below 4%,0.01,0,0.01,0.0001,22,10377.07213752653,Q4_sophisticated,471.6850971602968
0Ja02rNkEjpyx0gB9fTd,Will the US unemployment rate (now 3.7%) be above 5% in November 2023?,0.01,0,0.01,0.0001,21,3891.9363756538337,Q2_small,185.3303036025635
qiRlFG0NyUIYK0bjVBlZ,Will the unemployment rate in the US increase in February?,1.0,1,0.0,0.0,20,12884.67666135952,Q4_sophisticated,644.233833067976
RsPcpofeS9ruuOvJk9x2,Will the US unemployment rate hit 5% in 2023?,0.03,0,0.03,0.0009,20,2420.0866571873403,Q2_small,121.00433285936701
DZhV20A1k9Uombqy1o4N,Matthew Yglesias 2024 predictions: Unemployment rate stays above 3%,0.9653565497967793,1,0.03464345020322068,0.0012001686419830311,19,2214.155032041338,Q2_small,116.53447537059674
pkUK69JfjMjPnMZO5z2g,Will unemployment be at least 7% in November 2024?,0.01,0,0.01,0.0001,19,12005.854689025826,Q4_sophisticated,631.8870888960961
YUF83Jtw7MzLdpzjwLWM,Will the October unemployment rate be 3.8% or above?,0.61,1,0.39,0.1521,18,470.09395319589737,Q1_retail,26.11633073310541
